,key,alias,name_x,rating,price,review_count,categories,lat,lon,display_address,city,zip_code,phone,address,health codes,date,url,num_health_code_violations
653,2800-com,comfort-market-sacramento,Comfort Market,1.0,$$,2,['Grocery'],38.6185569763184,-121.445861816406,"['2800 Rio Linda Blvd', 'Sacramento, CA 95815']",Sacramento,95815,19169211919.0,"2800 Rio Linda Blvd  Sacramento, CA 95815-1716","[['1b', '6', '14a', '32a', '33']]","['December 20, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E39CC15E-3924-46F2-808E-4879906FE2D8,5
654,2800-gol,golden-dragon-chinese-restaurant-sacramento,Golden Dragon Chinese Restaurant,3.4,$$,441,['Chinese'],38.5570175439815,-121.476344044799,"['2800 Broadway', 'Ste 1', 'Sacramento, CA 95817']",Sacramento,95817,19164513888.0,"2800 Broadway Ste 1  Sacramento, CA 95817-1112","[['4', '7', '9', '14a', '27', '33', '35', '36', '38', '39', '40', '42', '44c']]","['April 21, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BA2E82BC-AC71-48C1-93CD-5AE2442D8712,13
655,2801-gro,grocery-outlet-bargain-market-rancho-cordova,Grocery Outlet Bargain Market,2.7,$,61,"['Grocery', 'Discount Store']",38.596044125885,-121.28719253802872,"['2801 Zinfandel Dr', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19168582801.0,"2801 Zinfandel Dr Ste 1  Rancho Cordova, CA 95670-5666","[['30a', '33', '45']]","['March 2, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DA2D999C-3D7A-46EB-9371-1BB1CF7F54EF,3
656,2801-hid,hidden-dumpling-house-midtown-sacramento,Hidden Dumpling House Midtown,4.0,$$,324,"['Chinese', 'Noodles', 'Bubble Tea']",38.567359,-121.471809,"['2801 P St', 'Sacramento, CA 95816']",Sacramento,95816,19168224005.0,"2801 P St  Sacramento, CA 95816-6412","[['4', '26', '30a', '36', '40', '45'], []]","['February 27, 2024', 'October 6, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=11F6269D-74D6-42D4-A411-2B445840CEF7,6
657,2805-for,fortune-chinese-food-sacramento-2,Fortune Chinese Food,4.4,$$,455,['Chinese'],38.5414479054582,-121.474960114303,"['2805 12th Ave', 'Ste 4', 'Sacramento, CA 95817']",Sacramento,95817,19164526628.0,"2805 12th Ave Ste 4  Sacramento, CA 95817-3565","[['1a', '8', '28', '36', '43']]","['March 15, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B2906CC0-770D-411E-A15B-E17E8FB50EE0,5
658,2805-pap,papa-murphys-sacramento-22,Papa Murphy's,3.5,$,49,['Pizza'],38.618409,-121.3976394,"['2805 Marconi Avenue', 'Ste 3', 'Sacramento, CA 95821']",Sacramento,95821,19164846900.0,"2805 Marconi Ave Ste 3  Sacramento, CA 95821-5219","[['1b', '4', '6', '21', '33', '44a', '45', '47c']]","['December 5, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=31859F03-5B01-4996-AF3C-20C5D23907C8,8
659,2808-don,donut-king-rancho-cordova,Donut King,3.6,$,125,['Bakeries'],38.59524,-121.28889,"['2808 Zinfandel Dr', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19166358344.0,"2808 Zinfandel Dr Ste A  Rancho Cordova, CA 95670-5645",[[]],"['November 9, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=34429D3A-97FB-4594-A7B2-48028B6DC2DC,0
660,2808-jer,jersey-mikes-subs-rancho-cordova-2,Jersey Mike's Subs,4.1,$$,110,"['Sandwiches', 'Fast Food', 'Delis']",38.59517,-121.28918,"['2808 Zinfandel Dr', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19166311055.0,"2808 Zinfandel Dr  Rancho Cordova, CA 95670-5645","[['1a', '1c', '6', '7', '49']]","['October 31, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E1084C67-9C8F-4B83-9A35-B7E09C52272D,5
661,2808-ter,teriyaki-grill-rancho-cordova,Teriyaki grill,4.4,$$,124,"['Japanese', 'Korean']",38.595297,-121.288936,"['2808 Zinfandel Dr', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19168538509.0,"2808 Zinfandel Dr Ste D  Rancho Cordova, CA 95670-5645","[['14a', '33']]","['November 6, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=14EBCAF8-24B9-4761-9E3B-318A4D61E231,2
662,2817-pop,popeyes-louisiana-kitchen-rancho-cordova-2,Popeyes Louisiana Kitchen,1.6,$,415,"['Fast Food', 'Chicken Wings']",38.595139,-121.287838,"['2817 Zinfandel Dr', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19168528553.0,"2817 Zinfandel Dr  Rancho Cordova, CA 95670-5603","[['21', '27', '30a', '33', '35', '38', '41', '44e', '47a']]","['October 20, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AC43898C-5ECD-470B-8640-D53B525BC823,9
663,2820-sac,sacramento-natural-foods-co-op-sacramento,Sacramento Natural Foods Co-op,3.9,$$,807,"['Grocery', 'Health Markets', 'Delis']",38.5645782976791,-121.47273462912,"['2820 R St', 'Sacramento, CA 95816']",Sacramento,95816,19164552667.0,"2820 R St  Sacramento, CA 95816-6956","[['38', '40'], ['7', '33'], ['30b', '33'], ['14a', '33'], ['14a', '33'], ['7', '14a', '33', '34', '38']]","['January 26, 2024', 'September 29, 2023', 'September 29, 2023', 'September 29, 2023', 'September 29, 2023', 'September 29, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=20D3F49B-1789-42AB-8132-9A1DBE1F7DF7,15
664,2820-suz,suzie-burger-sacramento,Suzie Burger,3.4,$$,821,"['Burgers', 'Cheesesteaks']",38.5668578223241,-121.470894813538,"['2820 P St', 'Sacramento, CA 95816']",Sacramento,95816,19164553500.0,"2820 P St  Sacramento, CA 95816-6413","[['7', '14b', '33', '35', '41', '44a', '45'], ['4', '7', '27', '30a', '30b', '33', '38', '44a', '44d', '45']]","['February 20, 2024', 'November 17, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7DB67C60-ABB4-4B1C-A0C5-307B04C0E37A,17
665,2820-taq,taqueria-la-perla-tapatia-arden-arcade,Taqueria La Perla Tapatia,4.7,$$,370,['Tacos'],38.61762,-121.39715,"['2820 Marconi Ave', 'Arden-Arcade, CA 95821']",Arden-Arcade,95821,,"2820 Marconi Ave # 1  Sacramento, CA 95821-5296","[['6', '7', '21', '38', '41', '44e']]","['May 22, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=37C57A6F-1549-4F09-9E23-4AC153C97C2D,6
666,2823-sou,sourdough-and-co-rancho-cordova-2,Sourdough & Co,3.2,$$,131,"['Sandwiches', 'Soup', 'Salad']",38.59562667,-121.28698667,"['2823 Zinfandel Dr', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19166616753.0,"2823 Zinfandel Dr  Rancho Cordova, CA 95670-5603","[['1c', '14a', '33'], ['1c', '14a', '33']]","['November 22, 2023', 'November 22, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0828FC41-343D-4E1A-9385-60B39268686A,6
667,2827-asi,asian-cafe-sacramento,Asian Cafe,3.9,$,242,"['Thai', 'Asian Fusion', 'Laotian']",38.6193348652968,-121.456987552107,"['2827 Norwood Ave', 'Sacramento, CA 95815']",Sacramento,95815,19166344154.0,"2827 Norwood Ave  Sacramento, CA 95815-1150","[['1c', '4', '6', '7', '26', '27', '29', '32a', '33', '34', '35', '36', '38', '39', '43', '45', '47c', '49']]","['December 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=62D64BD3-9C24-4426-8F0F-09F730D76175,18
668,2829-lit,little-caesars-sacramento-6,Little Caesars,2.2,$,34,"['Pizza', 'Chicken Wings']",38.496184,-121.474188,"['2829 Florin Rd', 'Sacramento, CA 95822']",Sacramento,95822,19163923232.0,"2829 Florin Rd  Sacramento, CA 95822-4527","[['1a', '1b', '4', '7', '29', '33', '36']]","['November 15, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7B235ED0-AA07-4E29-846B-BD6B55EEBE3F,7
669,2829-tem,temple-coffee-roasters-sacramento-2,Temple Coffee Roasters,4.2,$$,969,"['Coffee & Tea', 'Coffee Roasteries']",38.5639256154602,-121.472434499719,"['2829 S St', 'Sacramento, CA 95816']",Sacramento,95816,19164541272.0,"2829 S St  Sacramento, CA 95816-7319","[['14a', '33', '42', '43']]","['August 24, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=59244B64-FB0C-4DC9-BC7B-6E6952BF4F96,4
670,2831-rev,revolution-winery-and-kitchen-sacramento,Revolution Winery & Kitchen,4.2,$$,679,"['Vegan', 'New American', 'Wine Bars']",38.5637815,-121.4725591,"['2831 S St', 'Sacramento, CA 95816']",Sacramento,95816,19164447711.0,"2831 S St  Sacramento, CA 95816-7319","[['7', '27', '38', '40', '47a'], ['7', '14b', '30a', '33', '40'], ['7', '14b', '30a', '33', '40']]","['February 23, 2024', 'November 7, 2023', 'November 7, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BC8C8733-FBA3-4E6D-B6E5-5381603825BD,15
671,2833-lit,little-caesars-pizza-rancho-cordova,Little Caesars Pizza,2.5,$,62,"['Pizza', 'Chicken Wings']",38.5952047155219,-121.286914001827,"['2833 Zinfandel Dr', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19168531998.0,"2833 Zinfandel Dr  Rancho Cordova, CA 95670-5603","[['1c', '4', '35', '36', '38', '42', '44e']]","['September 22, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=61C7670E-AB5A-40B7-9FA1-87C26984F1CD,7
672,2836-ric,rice-noodle-sacramento,Rice Noodle,3.5,$,254,"['Vietnamese', 'Noodles']",38.5958126,-121.3971619,"['2836 Arden Way', 'Sacramento, CA 95825']",Sacramento,95825,19164813726.0,"2836 Arden Way  Sacramento, CA 95825-1372","[['7', '14a', '27', '33', '35', '38', '39', '44d']]","['August 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=06551275-A722-40FF-9591-5D514AAD52B8,8
673,2849-gre,great-gas-and-food-mart-sacramento,Great gas & Food Mart,2.4,$,12,"['Gas Stations', 'Convenience Stores']",38.6174774169922,-121.383491516113,"['2849 Watt Ave', 'Sacramento, CA 95821']",Sacramento,95821,19164897133.0,"2849 Watt Ave  Sacramento, CA 95821-6237","[['6', '31', '32a', '36', '38', '42', '45', '47c', '48']]","['May 2, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DA5D6F69-4A84-48F8-8949-61F22FCDCA17,9
674,2851-the,the-coconut-fulton-arden-arcade,The Coconut Fulton,4.4,$$,73,['Thai'],38.617156,-121.401776,"['2851 Fulton Ave', 'Arden-Arcade, CA 95821']",Arden-Arcade,95821,19164819500.0,"2851 Fulton Ave  Sacramento, CA 95821-5107","[['1b', '1c', '6', '7', '14b', '27', '30a', '34', '35', '36', '38', '40', '41', '42', '43', '44a', '44b', '44d', '45', '47c', '48'], ['1b', '1c', '6', '7', '14b', '27', '30a', '34', '35', '36', '38', '40', '41', '42', '43', '44a', '44b', '44d', '45', '47c', '48']]","['December 7, 2023', 'December 7, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=5C644BF0-F678-4827-AF17-CD1E0C9E1D4F,42
675,2860-mcd,mcdonalds-sacramento-40,McDonald's,2.3,$,69,"['Fast Food', 'Burgers', 'Coffee & Tea']",38.6170896746953,-121.400798633695,"['2860 Fulton Ave', 'Sacramento, CA 95821']",Sacramento,95821,19169770100.0,"2860 Fulton Ave  Sacramento, CA 95821-5104","[['6', '7', '14a', '21', '33', '34', '35', '36', '38', '42', '45']]","['May 1, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=90B8191D-A21E-4575-BA23-8A04462C2C01,11
676,2878-chi,chipotle-mexican-grill-rancho-cordova,Chipotle Mexican Grill,2.5,$,320,"['Mexican', 'Fast Food']",38.5943154395923,-121.288563677927,"['2878 Zinfandel Dr', 'Ste A', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19168610620.0,"2878 Zinfandel Dr Ste A  Rancho Cordova, CA 95670-5668","[[], ['7']]","['January 11, 2024', 'November 1, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=69885AAD-796A-42C3-B9B0-B2CF74690E66,1
677,2881-bur,burger-king-rancho-cordova-2,Burger King,2.1,$,54,"['Burgers', 'Fast Food']",38.5944575531924,-121.2876676227923,"['2881 Zinfandel Dr', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19166384146.0,"2881 Zinfandel Dr  Rancho Cordova, CA 95670-5603","[['33', '38', '44e']]","['September 15, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A7892997-818E-4DF2-BE30-56527014DFBF,3
678,2885-taq,taqueria-sanchez-sacramento,Taqueria Sanchez,4.7,$,41,['Tacos'],38.61977,-121.458381652832,"['2885 Norwood Ave', 'Sacramento, CA 95815']",Sacramento,95815,19163453015.0,"2885 Norwood Ave  Sacramento, CA 95815-1150","[['1b', '7', '14a', '30a', '33', '35', '38', '40', '43', '44a', '44c', '44d', '44e', '45', '47c', '49'], ['1b', '6', '27', '33', '36', '40', '49']]","['January 24, 2024', 'March 10, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=995BE018-7836-4B4F-ACA7-8470F061295C,23
679,2891-tac,taco-bell-rancho-cordova-2,Taco Bell,2.4,$,116,"['Mexican', 'Fast Food']",38.59414401329445,-121.28758581377978,"['2891 Zinfandel Dr', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19166318619.0,"2891 Zinfandel Dr  Rancho Cordova, CA 95670-5603","[['36', '41', '42', '44e', '45']]","['September 15, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A52E729E-2B60-48F4-B9AF-310472934581,5
680,2900-che,chevron-sacramento-29,Chevron,1.8,$$$,8,"['Gas Stations', 'Convenience Stores']",38.61808,-121.3826,"['2900 Watt Ave', 'Sacramento, CA 95821']",Sacramento,95821,19164836315.0,"2900 Watt Ave  Sacramento, CA 95821-3507","[['1a', '1b', '6', '14b', '29', '33', '34', '39', '43', '44e', '47c']]","['December 8, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0385459D-57C7-4E72-9E0D-0E6319B3B74E,11
681,2900-wal,walgreens-sacramento-4,Walgreens,2.0,$$,49,"['Drugstores', 'Cosmetics & Beauty Supply', 'Convenience Stores']",38.5478803,-121.4551464,"['2900 Stockton Blvd', 'Sacramento, CA 95817']",Sacramento,95817,19167391621.0,"2900 Stockton Blvd  Sacramento, CA 95817-2302","[['6', '27', '33', '44c']]","['November 7, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=CFEFAA66-B2DE-4D04-ACA2-4CF5E9E09E7E,4
682,2901-tog,togos-sandwiches-rancho-cordova-2,TOGO'S Sandwiches,2.8,$,90,"['Sandwiches', 'Delis', 'Fast Food']",38.5977539353698,-121.265063743551,"['2901 Sunrise Blvd', 'Ste 175', 'Rancho Cordova, CA 95742']",Rancho Cordova,95742,19166352824.0,"2901 Sunrise Blvd Ste 175  Rancho Cordova, CA 95742-6616","[['7', '44a', '49'], ['1c', '7']]","['March 7, 2024', 'August 28, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=945A6BF8-30E1-4502-A1C4-0DE90BABE6C8,5
683,2904-hop,hop-gardens-taproom-sacramento,Hop Gardens Taproom,4.3,$$,292,"['Beer Gardens', 'Beer Bar', 'Pizza']",38.55184,-121.47619,"['2904 Franklin Blvd', 'Sacramento, CA 95818']",Sacramento,95818,19164763889.0,"2904 Franklin Blvd  Sacramento, CA 95818-3516","[['6', '14b', '41']]","['April 14, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=ED9DD3C0-E84B-40E5-82CF-4229A8572907,3
684,2905-bil,bills-liquor-and-deli-sacramento,Bill's Liquor & Deli,3.6,$,5,"['Beer, Wine & Spirits', 'Convenience Stores']",38.61927,-121.43788,"['2905 Del Paso Blvd', 'Sacramento, CA 95815']",Sacramento,95815,19169220608.0,"2905 Del Paso Blvd  Sacramento, CA 95815-1422","[['1a', '13', '14a', '27', '35', '38', '43', '44a', '44d', '45', '47c'], ['14a', '32a', '35', '41']]","['February 2, 2024', 'May 5, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A063166F-494A-47E7-8623-3F12EE3C0853,15
685,2912-fiv,five-guys-sacramento-8,Five Guys,2.6,$$,116,"['Burgers', 'Fast Food', 'Hot Dogs']",38.6187312,-121.39974401360762,"['2912 Pasatiempo Ln', 'Sacramento, CA 95821']",Sacramento,95821,15303953802.0,"2912 Pasatiempo Ln  Sacramento, CA 95821-4912","[['1c', '7', '8', '41', '42'], ['7', '14b', '21', '33', '36']]","['January 30, 2024', 'March 22, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1BA11E42-3467-4E21-BE34-5B4C5A2359AC,10
686,2912-jer,jersey-mikes-subs-sacramento-2,Jersey Mike's Subs,3.8,$,191,"['Delis', 'Sandwiches', 'Fast Food']",38.6188500499918,-121.4009855975557,"['2912 Fulton Ave', 'Ste F3', 'Sacramento, CA 95821']",Sacramento,95821,19165148704.0,"2912 Fulton Ave # F-3  Sacramento, CA 95821-4910","[['1b', '1c', '4', '6', '14a', '29', '36', '45', '49']]","['December 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D41C35D0-69E0-4C74-B3AD-6F29CCF8F903,9
687,2914-jam,jamba-sacramento-46,Jamba,3.7,$,59,['Juice Bars & Smoothies'],38.61889980650947,-121.4009350653142,"['2914 Fulton Ave', 'Sacramento, CA 95821']",Sacramento,95821,19164837600.0,"2914 Fulton Ave # 62  Sacramento, CA 95821-4910","[['27', '33', '40', '45'], ['14b', '27', '33', '38', '40', '43']]","['January 8, 2024', 'May 1, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A7024CE2-C1A0-4221-821B-7D131434DF30,10
688,2918-noa,noahs-bagels-sacramento-3,Noah's NY Bagels,2.7,$$,177,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']",38.61893051575151,-121.40083685517313,"['2918 Fulton Ave', 'Sacramento, CA 95821']",Sacramento,95821,19169731365.0,"2918 Fulton Ave  Sacramento, CA 95821-4910","[['7', '27', '33', '38', '43']]","['December 27, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=005E6976-FDE2-416F-9568-47753A82EF3D,5
689,2929-str,straw-hat-pizza-rancho-cordova,Straw Hat Pizza,3.5,$$,115,['Pizza'],38.58448,-121.30898,"['2929 Mather Field Rd', 'Rancho Cordova, CA 95670']",Rancho Cordova,95670,19163635050.0,"2929 Mather Field Rd  Rancho Cordova, CA 95670-5417","[['1a', '27', '40']]","['October 30, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9F64AE71-7CD7-4FE6-AD70-9C09C64B19BF,3
690,2931-can,cantaritos-taqueria-and-bar-rancho-cordova,Cantarito's Taqueria & Bar,3.8,$,179,"['Mexican', 'Bars']",38.59711912404431,-121.26511770215969,"['2931 Sunrise Blvd', 'Ste 120', 'Rancho Cordova, CA 95742']",Rancho Cordova,95742,19166380513.0,"2931 Sunrise Blvd Ste 120  Rancho Cordova, CA 95742-6598","[['1c', '27', '43'], ['1c', '4', '7', '9', '26', '38', '42', '43'], ['1c', '4', '7', '9', '26', '38', '42', '43']]","['February 13, 2024', 'November 2, 2023', 'November 2, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AC8325FF-F45D-4EC2-B136-F5BE4DDF9505,19
691,2931-gyr,gyro-and-shawarma-grill-rancho-cordova-2,Gyro and Shawarma Grill,4.3,$$,423,"['Mediterranean', 'Greek', 'Halal']",38.5973273,-121.2654433,"['2931 Sunrise Blvd', 'Ste 100', 'Rancho Cordova, CA 95742']",Rancho Cordova,95742,19163464155.0,"2931 Sunrise Blvd Ste 100  Rancho Cordova, CA 95742-6598",[[]],"['October 25, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BA517261-8C88-4C54-9C19-415A6D762ADD,0
692,2931-sha,shahrzad-fine-persian-cuisine-rancho-cordova,Shahrzad Fine Persian Cuisine,4.0,$$,710,"['Middle Eastern', 'Persian/Iranian', 'Mediterranean']",38.59696105737808,-121.26514321165676,"['2931 Sunrise Blvd', 'Ste 125', 'Rancho Cordova, CA 95742']",Rancho Cordova,95742,19168528899.0,"2931 Sunrise Blvd Ste 125  Rancho Cordova, CA 95742-6565","[['1b', '1c']]","['October 24, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=EB31DE13-49DF-4BC9-9FCB-626C42F90351,2
693,2950-mar,maries-donuts-sacramento,Marie's Donuts,4.5,$,829,"['Donuts', 'Coffee & Tea']",38.5512,-121.48905,"['2950 Freeport Blvd', 'Sacramento, CA 95818']",Sacramento,95818,19164445245.0,"2950 Freeport Blvd  Sacramento, CA 95818-3855","[['1b', '27', '35', '36', '44d']]","['October 20, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7D75D256-4CE0-4E5C-9F56-F9B061CCA1BB,5
694,2950-smi,smile-food-market-sacramento,Smile Food Market,3.9,$,132,['International Grocery'],38.5706056759814,-121.336889228318,"['2950 Bradshaw Rd', 'Sacramento, CA 95827']",Sacramento,95827,19163698543.0,"2950 Bradshaw Rd  Sacramento, CA 95827-1602","[['7', '30a', '32a', '33', '42'], ['6', '7', '33', '35', '36', '39']]","['January 16, 2024', 'January 16, 2024']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=463ADF2E-3165-4A7C-89DF-5340C54CF4DA,11
695,2960-mas,mas-fuego-sacramento-3,Mas Fuego,3.1,$$,141,"['Mexican', 'Latin American', 'Cocktail Bars']",38.65552,-121.52809,"['2960 Del Paso Rd', 'Sacramento, CA 95834']",Sacramento,95834,19167132140.0,"2960 Del Paso Rd  Sacramento, CA 95834-9669","[['1c', '4', '7', '14a', '27', '40', '41', '44d']]","['September 12, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E376DA8F-0A71-45F0-85F1-2EAAD278E0F1,8
696,2961-chi,chicken-n-waffles-sacramento,Chicken N Waffles,3.3,$$,973,"['Southern', 'American', 'Halal']",38.6547,-121.52819,"['2961 Advantage Way', 'Sacramento, CA 95834']",Sacramento,95834,19162859039.0,"2961 Advantage Way Ste 120  Sacramento, CA 95834-9689","[['1b', '33', '40', '42', '44c', '45']]","['August 17, 2023']",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=435F7BB9-730A-4DD2-8865-AB1BD3E3D7D8,6
