,key,alias,name,review_count,categories,display_address,addy_one,addy_two,addy_three,city,zip_code,phone
403,20-old,old-coyote-sacramento,Old Coyote,1,"['Pop-Up Restaurants', 'Latin American', 'Tacos']","['20th St', 'Sacramento, CA 95811']",20th St,,,Sacramento,95811,
404,1925-tan,tank-house-bbq-and-bar-sacramento,Tank House BBQ and Bar,1697,"['Barbeque', 'Bars']","['1925 J St', 'Sacramento, CA 95811']",1925 J St,,,Sacramento,95811,+19164317199
405,3621-tan,t-and-r-taste-of-texas-sacramento,T&R Taste of Texas,358,['Barbeque'],"['3621 Broadway', 'Sacramento, CA 95817']",3621 Broadway,,,Sacramento,95817,+19167391669
406,1700-urb,urban-air-adventure-park-sacramento-sacramento,Urban Air Trampoline and Adventure Park,259,"['Trampoline Parks', 'Amusement Parks']","['1700 Arden Way', 'Sacramento, CA 95815']",1700 Arden Way,,,Sacramento,95815,+19169306822
407,1050-riv,river-city-jerky-works-sacramento,River City Jerky Works,1,['Food Stands'],"['1050 20th St', 'Sacramento, CA 95811']",1050 20th St,,,Sacramento,95811,
408,1050-hol,holy-spirits-sacramento-2,Holy spirits,27,"['Cocktail Bars', 'Sushi Bars', 'Japanese']","['1050 20th St', 'Ste 100', 'Sacramento, CA 95811']",1050 20th St,,,Sacramento,95811,+19164766306
409,1050-azu,azul-mexican-food-and-tequila-bar-sacramento,Azul Mexican Food and Tequila Bar,795,"['Mexican', 'Bars']","['1050 20th St', 'Sacramento, CA 95816']",1050 20th St,,,Sacramento,95816,+19164474040
410,2100-pet,petes-restaurant-and-brewhouse-sacramento-3,Pete's Restaurant & Brewhouse,231,"['Pizza', 'New American', 'Cocktail Bars']","['2100 Arden Way', 'Ste 123', 'Sacramento, CA 95825']",2100 Arden Way,,,Sacramento,95825,+19165501605
411,3514-oak,oak-park-brewing-sacramento-3,Oak Park Brewing,292,"['Burgers', 'Breweries', 'Pubs']","['3514 Broadway', 'Sacramento, CA 95817']",3514 Broadway,,,Sacramento,95817,+19163890726
412,1050-low,lowbrau-sacramento,LowBrau,1242,"['German', 'Pubs']","['1050 20th St', 'Sacramento, CA 95811']",1050 20th St,,,Sacramento,95811,+19167062636
413,1050-nek,nekter-juice-bar-sacramento,Nekter Juice Bar,199,"['Juice Bars & Smoothies', 'Acai Bowls', 'Ice Cream & Frozen Yogurt']","['1050 20th St', 'Ste 120', 'Sacramento, CA 95811']",1050 20th St,,,Sacramento,95811,+19163994788
414,1410-ilo,i-love-teriyaki-midtown-sacramento,I Love Teriyaki Midtown,254,['Japanese'],"['1410 21st St', 'Sacramento, CA 95811']",1410 21st St,,,Sacramento,95811,+19164461313
415,2405-dum,dumplings-kiosk-sacramento,Dumpling's Kiosk,2,"['Farmers Market', 'Taiwanese', 'Food Stands']","['2405 Butano Dr', 'Sacramento, CA 95825']",2405 Butano Dr,,,Sacramento,95825,
416,1537-caf,café-europa-sacramento-5,Café Europa,700,"['Greek', 'Mediterranean', 'Sandwiches']","['1537 Howe Ave', 'Ste 116', 'Sacramento, CA 95825']",1537 Howe Ave,,,Sacramento,95825,+19167790737
417,1930-man,mangos-sacramento-sacramento-2,Mango's Sacramento,327,"['Dance Clubs', 'Bars']","['1930 K St', 'Sacramento, CA 95811']",1930 K St,,,Sacramento,95811,+19163259000
418,1412-spo,spoton-sacramento,SpotOn,1,"['Lounges', 'Venues & Event Spaces']","['1412 21st St', 'Ste A & B', 'Sacramento, CA 95811']",1412 21st St,,,Sacramento,95811,+19163890085
419,701-lac,la-costa-cafe-sacramento,La Costa Cafe,52,"['Coffee & Tea', 'Latin American', 'Seafood']","['701 19th St', 'Sacramento, CA 95811']",701 19th St,,,Sacramento,95811,
420,1537-t4a,t4-arden-tea-for-me-sacramento,T4 Arden - Tea For Me,128,"['Bubble Tea', 'Juice Bars & Smoothies', 'Dim Sum']","['1537 Howe Ave', 'Ste 112', 'Sacramento, CA 95825']",1537 Howe Ave,,,Sacramento,95825,+19165712168
421,2009-fed,federalist-pizza-sacramento,Federalist Pizza,764,"['Pizza', 'Beer Bar']","['2009 Matsui Aly', 'Sacramento, CA 95811']",2009 Matsui Aly,,,Sacramento,95811,+19164003859
422,2024-app,applebees-grill-bar-sacramento-4,Applebee's Grill + Bar,529,"['American', 'Sports Bars', 'Burgers']","['2024 Arden Way', 'Sacramento, CA 95825']",2024 Arden Way,,,Sacramento,95825,+19165645296
423,2022-nst,n-street-cafe-sacramento,N Street Cafe,242,"['Sandwiches', 'Coffee & Tea', 'Breakfast & Brunch']","['2022 N St', 'Sacramento, CA 95814']",2022 N St,,,Sacramento,95814,+19164914008
424,1537-pho,pho-saigon-bay-sacramento-2,Pho Saigon Bay,643,['Vietnamese'],"['1537 Howe Ave', 'Sacramento, CA 95825']",1537 Howe Ave,,,Sacramento,95825,+19169221288
425,2004-ala,alaro-craft-brewery-restaurant-and-cocktail-bar-sacramento,"Alaro Craft Brewery, Restaurant & Cocktail Bar",573,"['Breweries', 'Spanish', 'Tapas/Small Plates']","['2004 Capitol Ave', 'Sacramento, CA 95811']",2004 Capitol Ave,,,Sacramento,95811,+19164367711
426,1900-sac,sacramento-northern-bike-trail-sacramento,Sacramento Northern Bike Trail,4,"['Hiking', 'Mountain Biking']","['1900 C St', 'Sacramento, CA 95811']",1900 C St,,,Sacramento,95811,
427,1771-the,the-cheesecake-factory-sacramento-2,The Cheesecake Factory,2171,"['Desserts', 'American']","['1771 Arden Way', 'Market Square at Arden Fair', 'Sacramento, CA 95815']",1771 Arden Way,Market Square at Arden Fair,Market Square at Arden Fair,Sacramento,95815,+19165670606
428,1910-the,the-old-spaghetti-factory-sacramento,The Old Spaghetti Factory,747,"['Italian', 'Caterers']","['1910 J St', 'Sacramento, CA 95814']",1910 J St,,,Sacramento,95814,+19164432862
429,2107-ada,adamos-sacramento,Adamo's,701,"['New American', 'Italian']","['2107 P St', 'Sacramento, CA 95816']",2107 P St,,,Sacramento,95816,+19164409611
430,1901-dom,dominos-pizza-sacramento-9,Domino's Pizza,132,"['Pizza', 'Sandwiches', 'Chicken Wings']","['1901 J St', 'Sacramento, CA 95811']",1901 J St,,,Sacramento,95811,+19165043399
431,1901-sta,starbucks-sacramento-103,Starbucks,107,['Coffee & Tea'],"['1901 J St', 'Ste A', 'Sacramento, CA 95811']",1901 J St,,,Sacramento,95811,+19164441892
432,1901-kik,kikis-chicken-place-sacramento-12,Kiki's Chicken Place,229,"['Salad', 'Chicken Wings', 'Sandwiches']","['1901 J St', 'Ste D', 'Sacramento, CA 95811']",1901 J St,,,Sacramento,95811,+19163188119
433,7890-sti,stingers-sacramento-3,Stingers,139,"['Bars', 'Gastropubs']","['7890 La Riviera Dr', 'Sacramento, CA 95826']",7890 La Riviera Dr,,,Sacramento,95826,+19163814800
434,1901-noa,noahs-ny-bagels-sacramento,Noah's NY Bagels,295,"['Bagels', 'Breakfast & Brunch', 'Sandwiches']","['1901 J St', 'Ste B', 'Sacramento, CA 95811']",1901 J St,,,Sacramento,95811,+19164445887
435,2000-the,the-waterboy-sacramento,The Waterboy,988,"['French', 'Italian', 'Wine Bars']","['2000 Capitol Ave', 'Sacramento, CA 95811']",2000 Capitol Ave,,,Sacramento,95811,+19164989891
436,7700-7el,7-eleven-sacramento-7,7-Eleven,18,"['Convenience Stores', 'Coffee & Tea']","['7700 La Riviera Dr', 'Sacramento, CA 95826']",7700 La Riviera Dr,,,Sacramento,95826,+19163812620
437,1928-mer,mercantile-saloon-sacramento,Mercantile Saloon,529,['Gay Bars'],"['1928 L St', 'Sacramento, CA 95814']",1928 L St,,,Sacramento,95814,+19164470792
438,2019-hen,henrys-lounge-sacramento,Henry's Lounge,51,"['Sports Bars', 'Arcades', 'Cocktail Bars']","['2019 O St', 'Sacramento, CA 95811']",2019 O St,,,Sacramento,95811,+19167585141
439,1226-jet,jets-american-grill-and-bar-sacramento,Jet's American Grill & Bar,121,"['American', 'Bars', 'Jazz & Blues']","['1226 20th St', 'Sacramento, CA 95811']",1226 20th St,,,Sacramento,95811,+19164473300
440,7810-gor,gordito-burrito-la-riviera-sacramento,Gordito Burrito - La Riviera,291,"['Mexican', 'Breakfast & Brunch']","['7810 La Riviera Dr', 'Sacramento, CA 95826']",7810 La Riviera Dr,,,Sacramento,95826,+19163835688
441,2104-sub,subway-sacramento-172,Subway,88,"['Sandwiches', 'Fast Food']","['2104 P St', 'Sacramento, CA 95816']",2104 P St,,,Sacramento,95816,+19164460039
442,3501-tah,tahoe-park-sacramento,Tahoe Park,34,['Parks'],"['3501 59th St', 'Sacramento, CA 95820']",3501 59th St,,,Sacramento,95820,+19168085200
443,2100-cup,cupcake-craving-sacramento,Cupcake Craving,510,['Cupcakes'],"['2100 Arden Way', 'Ste 169', 'Sacramento, CA 95825']",2100 Arden Way,,,Sacramento,95825,+19169235995
444,1230-jac,jacks-urban-eats-sacramento,Jack's Urban Eats,900,"['American', 'Salad', 'Sandwiches']","['1230 20th St', 'Sacramento, CA 95814']",1230 20th St,,,Sacramento,95814,+19164440492
445,7680-tea,tea-bay-sacramento-2,Tea Bay,102,"['Asian Fusion', 'Bubble Tea']","['7680 La Riviera Dr', 'Sacramento, CA 95826']",7680 La Riviera Dr,,,Sacramento,95826,+19163298054
446,1735-ter,teriyaki-grill-sacramento,Teriyaki Grill,184,['Japanese'],"['1735 Arden Way', 'Ste 210', 'Sacramento, CA 95815']",1735 Arden Way,,,Sacramento,95815,+19169235844
447,1749-pee,peets-coffee-sacramento-17,Peet's Coffee,86,['Coffee & Tea'],"['1749 Arden Way', 'Sacramento, CA 95815']",1749 Arden Way,,,Sacramento,95815,+19166413359
448,7670-nyg,ny-gyros-and-phillys-sacramento-2,NY Gyros & Philly's,327,"['Halal', 'Fast Food']","['7670 La Riviera Dr', 'Sacramento, CA 95826']",7670 La Riviera Dr,,,Sacramento,95826,+19167015147
449,7660-mou,mountain-mikes-pizza-sacramento-2,Mountain Mike's Pizza,112,"['Pizza', 'Chicken Wings']","['7660 La Riviera Dr', 'Sacramento, CA 95826']",7660 La Riviera Dr,,,Sacramento,95826,+19163838300
450,2435-noo,noodles-and-company-sacramento,Noodles & Company,380,"['Noodles', 'Salad', 'Pasta Shops']","['2435 Fair Oaks Blvd', 'Sacramento, CA 95825']",2435 Fair Oaks Blvd,,,Sacramento,95825,+19164847250
451,1735-cal,california-pizza-kitchen-sacramento-9,California Pizza Kitchen,479,"['Pizza', 'New American', 'Salad']","['1735 Arden Way', 'Ste 220', 'Sacramento, CA 95815']",1735 Arden Way,,,Sacramento,95815,+19165680932
452,1827-the,the-mill-sacramento-10,The Mill,497,"['Coffee & Tea', 'Waffles', 'Cafes']","['1827 I St', 'Sacramento, CA 95811']",1827 I St,,,Sacramento,95811,+19164699683
453,2100-cal,callback-bar-sacramento,CallBack Bar,1,['Cocktail Bars'],"['2100 Arden Way', 'Ste 220', 'Sacramento, CA 95825']",2100 Arden Way,,,Sacramento,95825,
454,1900-bal,balance-me-out-sacramento,Balance Me Out,3,"['Coffee & Tea', 'Coffee Roasteries', 'Food Trucks']","['1900 K St', 'Sacramento, CA 95811']",1900 K St,,,Sacramento,95811,
455,1688-lol,lolli-and-pops-sacramento,Lolli and Pops,69,"['Chocolatiers & Shops', 'Desserts', 'Candy Stores']","['1688 Arden Way', 'Ste 1136', 'Sacramento, CA 95815']",1688 Arden Way,,,Sacramento,95815,+19169222250
456,2100-mod,mod-pizza-sacramento,MOD Pizza,484,"['Pizza', 'Fast Food']","['2100 Arden Way', 'Ste 180', 'Sacramento, CA 95825']",2100 Arden Way,,,Sacramento,95825,+19165159834
457,2721-sha,shanghai-cuisine-sacramento-4,Shanghai Cuisine,212,['Shanghainese'],"['2721 Broadway', 'Sacramento, CA 95818']",2721 Broadway,,,Sacramento,95818,+19163824462
458,1915-bur,burger-king-sacramento-6,Burger King,162,"['Fast Food', 'Burgers']","['1915 Arden Way', 'Sacramento, CA 95815']",1915 Arden Way,,,Sacramento,95815,+19169255024
459,2800-gol,golden-dragon-chinese-restaurant-sacramento,Golden Dragon Chinese Restaurant,441,['Chinese'],"['2800 Broadway', 'Ste 1', 'Sacramento, CA 95817']",2800 Broadway,,,Sacramento,95817,+19164513888
460,1830-saw,sawasdee-thai-cuisine-sacramento,Sawasdee Thai Cuisine,2408,['Thai'],"['1830 J St', 'Sacramento, CA 95811']",1830 J St,,,Sacramento,95811,+19163298678
461,2023-buf,buffalo-wild-wings-sacramento-3,Buffalo Wild Wings,485,"['Chicken Wings', 'Sports Bars', 'American']","['2023 Arden Way', 'Sacramento, CA 95825']",2023 Arden Way,,,Sacramento,95825,+19166468131
462,2449-ben,bento-box-sacramento,Bento Box,355,"['Japanese', 'Sushi Bars']","['2449 Fair Oaks Blvd', 'Sacramento, CA 95825']",2449 Fair Oaks Blvd,,,Sacramento,95825,+19164851376
463,2511-not,nothing-bundt-cakes-sacramento,Nothing Bundt Cakes,296,"['Bakeries', 'Desserts', 'Cupcakes']","['2511 Fair Oaks Blvd', 'Ste B', 'Sacramento, CA 95825']",2511 Fair Oaks Blvd,,,Sacramento,95825,+19165158386
464,2501-sav,save-mart-sacramento-9,Save Mart,87,"['Grocery', 'Bakeries']","['2501 Fairoaks Blvd', 'sacramento, CA 95825']",2501 Fairoaks Blvd,,,sacramento,95825,+19164847994
465,1614-tea,tea-cup-cafe-sacramento-2,Tea Cup Cafe,570,"['Dim Sum', 'Cantonese']","['1614 21st St', 'Sacramento, CA 95811']",1614 21st St,,,Sacramento,95811,+19164486212
466,1735-sub,subway-sacramento-124,Subway,20,"['Sandwiches', 'Fast Food']","['1735 Arden Way', 'Ste 205', 'Sacramento, CA 95815']",1735 Arden Way,,,Sacramento,95815,+19165651005
467,1800-new,new-roma-bakery-sacramento,New Roma Bakery,284,"['Donuts', 'Bakeries', 'Patisserie/Cake Shop']","['1800 E St', 'Sacramento, CA 95814']",1800 E St,,,Sacramento,95814,+19162894272
468,3500-ann,annas-vegan-cafe-sacramento-3,Anna's Vegan Cafe,478,"['Vegetarian', 'Vegan']","['3500 Stockton Blvd', 'Sacramento, CA 95820']",3500 Stockton Blvd,,,Sacramento,95820,+19164516842
469,1735-dos,dos-coyotes-border-cafe-sacramento,Dos Coyotes Border Cafe,315,['Tex-Mex'],"['1735 Arden Way', 'Ste 230', 'Sacramento, CA 95815']",1735 Arden Way,,,Sacramento,95815,+19169270377
470,2029-chi,chilis-sacramento-17,Chili's,250,"['Bars', 'Tex-Mex', 'American']","['2029 Arden Way', 'Sacramento, CA 95825']",2029 Arden Way,,,Sacramento,95825,+19169052480
471,7901-mcd,mcdonalds-sacramento-16,McDonald's,109,"['Fast Food', 'Burgers', 'Coffee & Tea']","['7901 College Town Dr', 'Sacramento, CA 95826']",7901 College Town Dr,,,Sacramento,95826,+19163799802
472,3504-upt,uptown-mini-mart-sacramento,Uptown Mini Mart,1,"['Grocery', 'Coffee Roasteries']","['3504 Stockton Blvd', 'Sacramento, CA 95820']",3504 Stockton Blvd,,,Sacramento,95820,
473,1689-gen,gen-korean-bbq-house-sacramento-4,Gen Korean BBQ House,961,"['Barbeque', 'Korean']","['1689 Arden Way', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19165644313
474,1215-mul,mulvaneys-b-and-l-sacramento,Mulvaney's B & L,1347,['New American'],"['1215 19th St', 'Sacramento, CA 95811']",1215 19th St,,,Sacramento,95811,+19164416022
475,1905-ind,india-gate-cuisine-sacramento,INDIA GATE CUISINE,47,['Indian'],"['1905 Capitol Ave', 'Sacramento, CA 95811']",1905 Capitol Ave,,,Sacramento,95811,+19165733052
476,2035-iho,ihop-sacramento-9,IHOP,304,"['Breakfast & Brunch', 'American', 'Burgers']","['2035 Arden Way', 'Sacramento, CA 95825']",2035 Arden Way,,,Sacramento,95825,+19169294908
477,1689-85c,85-c-bakery-cafe-arden-fair-sacramento,85°C Bakery Cafe-Arden Fair,202,"['Coffee & Tea', 'Bakeries', 'Patisserie/Cake Shop']","['1689 Arden Way', 'Ste 1186', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19165596380
478,1689-sea,seasons-52-sacramento-3,Seasons 52,1864,"['New American', 'Wine Bars', 'Seafood']","['1689 Arden Way', 'Ste 1065', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19169225252
479,3520-caf,cafe-colonial-sacramento,Cafe Colonial,40,['Cafes'],"['3520 Stockton Blvd', 'Sacramento, CA 95820']",3520 Stockton Blvd,,,Sacramento,95820,+19164751600
480,2517-chi,chipotle-mexican-grill-sacramento-2,Chipotle Mexican Grill,304,"['Mexican', 'Fast Food']","['2517 Fair Oaks Blvd', 'Sacramento, CA 95825']",2517 Fair Oaks Blvd,,,Sacramento,95825,+19164871125
481,1566-rou,round-table-pizza-sacramento-16,Round Table Pizza,127,['Pizza'],"['1566 Howe Ave', 'Sacramento, CA 95825']",1566 Howe Ave,,,Sacramento,95825,+19169243731
482,7590-tac,taco-bell-sacramento-17,Taco Bell,100,"['Mexican', 'Fast Food']","['7590 La Riviera Drive', 'Sacramento, CA 95826']",7590 La Riviera Drive,,,Sacramento,95826,+19163817771
483,2100-pin,pinkberry-sacramento,Pinkberry,281,['Ice Cream & Frozen Yogurt'],"['2100 Arden Way', 'Ste 195', 'Sacramento, CA 95825']",2100 Arden Way,,,Sacramento,95825,+19169215852
484,2100-sta,starbucks-sacramento-33,Starbucks,254,['Coffee & Tea'],"['2100 Arden Way', 'Ste 190', 'Sacramento, CA 95825']",2100 Arden Way,,,Sacramento,95825,+19165680297
485,2631-dim,dim-sum-house-sacramento,Dim Sum House,277,['Dim Sum'],"['2631 Broadway', 'Sacramento, CA 95818']",2631 Broadway,,,Sacramento,95818,+19164566688
486,1700-jou,journey-to-the-dumpling-midtown-sacramento,Journey to the Dumpling - Midtown,261,"['Chinese', 'Noodles', 'Soup']","['1700 21st St', 'Sacramento, CA 95811']",1700 21st St,,,Sacramento,95811,+19168224473
487,1689-pan,panda-express-sacramento-33,Panda Express,21,"['Chinese', 'Fast Food']","['1689 Arden Way', 'Ste 2022', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19169200959
488,2625-gia,giant-pizza-sacramento-3,Giant Pizza,93,['Pizza'],"['2625 Broadway', 'Sacramento, CA 95818']",2625 Broadway,,,Sacramento,95818,+19164558888
489,1804-str,streets-pub-and-grub-sacramento-2,Streets Pub and Grub,152,"['Pubs', 'Sports Bars', 'Karaoke']","['1804 J St', 'Sacramento, CA 95814']",1804 J St,,,Sacramento,95814,+19164981388
490,7900-den,dennys-sacramento-10,Denny's,349,"['Diners', 'Breakfast & Brunch', 'American']","['7900 College Town Dr', 'Sacramento, CA 95826']",7900 College Town Dr,,,Sacramento,95826,+19163837071
491,1801-bob,bober-tea-sacramento-9,Bober Tea,721,"['Bubble Tea', 'Coffee & Tea', 'Donuts']","['1801 L St', 'Sacramento, CA 95811']",1801 L St,,,Sacramento,95811,+19165131055
492,1801-sai,saigon-alley-kitchen-bar-sacramento,Saigon Alley Kitchen + Bar,717,"['Vietnamese', 'Seafood', 'Cocktail Bars']","['1801 L St', 'Ste 50', 'Sacramento, CA 95811']",1801 L St,,,Sacramento,95811,+19167586934
493,1801-yog,yogurtagogo-sacramento-3,Yogurtagogo,486,"['Ice Cream & Frozen Yogurt', 'Juice Bars & Smoothies']","['1801 L St', 'Ste 90', 'Sacramento, CA 95811']",1801 L St,,,Sacramento,95811,+19163464649
494,7900-the,the-meltdown-sacramento,The Meltdown,2,"['Food Delivery Services', 'Sandwiches']","['7900 College Town Dr', 'Sacramento, CA 95826']",7900 College Town Dr,,,Sacramento,95826,+19163837071
495,1510-old,old-tavern-bar-and-grill-sacramento-2,Old Tavern Bar & Grill,241,['Dive Bars'],"['1510 20th St', 'Sacramento, CA 95811']",1510 20th St,,,Sacramento,95811,+19169175707
496,1689-mrs,mrs-fields-at-arden-fair-mall-sacramento-2,Mrs Fields at Arden Fair Mall,5,"['Bakeries', 'Desserts']","['1689 Arden Way', 'Ste K201', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19165504305
497,2700-taq,taqueria-maya-sacramento-2,Taqueria Maya,821,['Mexican'],"['2700 Broadway', 'Sacramento, CA 95818']",2700 Broadway,,,Sacramento,95818,+19164763831
498,2019-chi,chitas-sacramento,Chita's,564,['Mexican'],"['2019 Q St', 'Sacramento, CA 95814']",2019 Q St,,,Sacramento,95814,+19169300951
499,1831-chi,chipotle-mexican-grill-sacramento,Chipotle Mexican Grill,367,"['Mexican', 'Fast Food']","['1831 Capitol Ave', 'Sacramento, CA 95811']",1831 Capitol Ave,,,Sacramento,95811,+19164448940
500,1815-the,the-porch-sacramento-3,The Porch,1960,"['Bars', 'Southern', 'Breakfast & Brunch']","['1815 K St', 'Sacramento, CA 95811']",1815 K St,,,Sacramento,95811,+19164442423
501,1689-eli,eli-cafe-sacramento,Eli Cafe,9,"['Coffee & Tea', 'Ice Cream & Frozen Yogurt']","['1689 Arden Way', 'Ste 1070', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19165003463
502,1689-cra,crazy-fruit-and-ice-cream-trujillo-sacramento-3,Crazy Fruit & Ice Cream Trujillo,7,['Ice Cream & Frozen Yogurt'],"['1689 Arden Way', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19166928436
503,1689-spi,spidermonkey-s-dessert-studio-sacramento,SpiderMonkey’s Dessert Studio,57,"['Desserts', 'Cupcakes', 'Bakeries']","['1689 Arden Way', 'Ste 1104', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19169104204
504,2001-inn,in-n-out-burger-sacramento-4,In-N-Out Burger,337,"['Burgers', 'Fast Food']","['2001 Alta Arden Exwy', 'Sacramento, CA 95825']",2001 Alta Arden Exwy,,,Sacramento,95825,+18007861000
505,1801-the,the-rind-sacramento,The Rind,1234,"['New American', 'Beer Bar', 'Wine Bars']","['1801 L St', 'Ste 40', 'Sacramento, CA 95811']",1801 L St,,,Sacramento,95811,+19164417463
506,2615-car,carls-jr-sacramento-5,Carl's Jr,91,"['Burgers', 'Fast Food', 'Breakfast & Brunch']","['2615 Broadway', 'Sacramento, CA 95818']",2615 Broadway,,,Sacramento,95818,+19164542861
507,1689-sba,sbarro-sacramento,Sbarro,52,"['Pizza', 'Italian']","['1689 Arden Way', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19165640341
508,1689-cha,charleys-cheesesteaks-sacramento-2,Charleys Cheesesteaks,45,"['Sandwiches', 'Cheesesteaks', 'Fast Food']","['1689 Arden Way', 'Ste 2026', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19165679816
509,1801-oke,okesutora-sacramento,Okesutora,40,['Japanese'],"['1801 L St', 'Ste 70', 'Sacramento, CA 95811']",1801 L St,,,Sacramento,95811,+19167015670
510,1689-bob,boba-loca-sacramento-4,Boba Loca,136,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']","['1689 Arden Way', 'Ste 1167', 'Sacramento, CA 95815']",1689 Arden Way,,,Sacramento,95815,+19166925078
511,7971-ame,american-river-parkway-howe-access-sacramento,American River Parkway - Howe Access,1,"['Parks', 'Rafting/Kayaking']","['7971 La Riviera Dr', 'Sacramento, CA 95826']",7971 La Riviera Dr,,,Sacramento,95826,
