,name,address,health codes,date,url,key
1928,TARGET FOOD AVENUE T-1121,"5837 Sunrise Blvd  Citrus Heights, CA 95610-6866",['39'],"January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C7EA96B1-2228-47BA-A4BC-35A49361A9F7,5837-tar
1929,JO-ANN FABRIC & CRAFT STORES #2203,"1010 E Bidwell St  Folsom, CA 95630-5552","['6', '43', '47b']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A5FF1650-8192-496B-A338-49A0DF8FA47A,1010-jo-
1930,WINCO FOODS #54,"8701 Greenback Ln  Orangevale, CA 95662-4003",[],"January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=60495027-F4DE-46A6-A481-64CAE06BA34C,8701-win
1931,RIM'S DELI,"5241 Hazel Ave  Fair Oaks, CA 95628-3930",[],"January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DB8190D0-ED3A-44A7-9C42-D300472B3680,5241-rim
1932,STREEZLAN,"9080 Laguna Main St Ste 2  Elk Grove, CA 95758-7448","['1b', '1c', '7', '9', '19', '33', '36', '43', '49']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=EAE0F7BE-4EE5-4BC2-8F70-30DD1824BB33,9080-str
1933,PINE TREE HOUSE (SO NA MU JIP),"9205 Folsom Blvd Ste D  Sacramento, CA 95826-2588","['1b', '1c', '5a', '7', '30b', '33', '35', '36']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2E3F53D5-E0B9-4233-9A4A-2B1CF9497A36,9205-pin
1934,HILLSDALE DONUTS,"5745 Hillsdale Blvd  Sacramento, CA 95842-3003","['6', '14a', '35', '42']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=09522232-2940-4AFD-B733-13236A5A42AB,5745-hil
1935,ROUND TABLE PIZZA #4,"5110 Laguna Blvd Ste 119  Elk Grove, CA 95758-4153","['1c', '7', '14b', '33']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BBBFFD03-12C6-4DF5-A956-380803F7FB59,5110-rou
1936,VIVA SUPERMARKETS,"10385 Folsom Blvd  Rancho Cordova, CA 95670-3518","['1a', '23', '30b', '33', '45', '48']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F72DCB53-2B76-4260-9965-1E152E1C6A81,1038-viv
1937,JANNOI'S APP-KHAO PAPAYA & NOODLE SHACK,"3510 Auburn Blvd Ste 10  Sacramento, CA 95821-2067","['1a', '1c', '5a', '7', '9', '14b', '23', '26', '27', '33', '35', '36', '40', '44e', '45', '47c', '48']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=51DC367A-131D-4355-9008-83FFD2018EF1,3510-jan
1938,NEW SHANGHAI,"7952 Auburn Blvd  Citrus Heights, CA 95610-1435","['1b', '6', '14b', '33', '35', '36']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=61272FA4-B875-4511-9A60-2C28B175AD24,7952-new
1939,PIZZA CONNECTION,"5429 Auburn Blvd  Sacramento, CA 95841-2801","['1c', '36', '41', '44d']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0591D898-EED0-46E7-9508-7CCE3DCF026E,5429-piz
1940,J P THAI KITCHEN,"6004 Freeport Blvd  Sacramento, CA 95822-3508","['4', '7', '33', '36']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7513A9D0-5913-4826-9C29-6B7749917EE0,6004-j p
1941,LA JALISCO CARNICERIA Y TAQUERIA,"2728 Mills Park Dr Ste A  Rancho Cordova, CA 95670-4704","['1b', '7', '21', '29', '30b', '32a', '33', '41', '44a', '44e']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2D082FFA-A007-42D2-AFAD-A47FD861D124,2728-la 
1942,ERICA'S CAFE,"7451 Greenback Ln  Citrus Heights, CA 95610-5603","['4', '7', '9', '38']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=79F13817-6F7D-4881-95D5-46B581413983,7451-eri
1943,TAQUERIA EL PAISANO,"3900 Fruitridge Rd Ste H  Sacramento, CA 95820-6446","['5a', '14a', '27', '30b', '33', '35', '36', '38', '39', '43']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4BA7EC7F-8D8C-4652-A9C4-4901C4529CFD,3900-taq
1944,PIZZA HUT - DELIVERY #283505,"6619 Florin Rd  Sacramento, CA 95828-2808","['4', '33', '35', '38', '42', '44c', '44e', '45']","January 10, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F23DD0E4-DB0A-4BE6-9DAD-8D39FC6D348B,6619-piz
1945,99 CENTS ONLY STORES #183,"2351 Northgate Blvd  Sacramento, CA 95833-2504","['7', '13', '23', '30a', '33', '44e', '47a']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C7746A49-1439-4BDA-9702-3052F6239B30,2351-99 
1946,CHILI'S GRILL & BAR #439,"161 Iron Point Rd  Folsom, CA 95630-9000",['5a'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A0882FDA-6C04-412B-8022-768E5D7BB895,161-chi
1947,ARCO AM/PM #5337,"6337 Fair Oaks Blvd  Carmichael, CA 95608-4809","['1b', '6', '14a', '27', '33', '35', '38']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=262D8143-A01B-4B33-BE40-D5234E4AC86E,6337-arc
1948,CALIFORNIA STREET TACO,"2101 16th St  Sacramento, CA 95818-1508","['4', '7', '30b', '33', '44d', '47a']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F3447587-0A01-4ABA-9BE5-08F3440FEC6A,2101-cal
1949,WALGREENS #6613,"1401 Broadway  Sacramento, CA 95818-2219","['13', '33']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=559C3AB5-6D1B-4BDB-98C9-0C1EC15E192E,1401-wal
1950,MESA MERCADO,"6241 Fair Oaks Blvd Ste B  Carmichael, CA 95608-4878","['6', '14b', '27', '33', '36', '38', '40', '45', '47a']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D7ADD00D-569B-4A5C-9DE2-7F5FB7572839,6241-mes
1951,QUIK STOP MARKET #551096,"3296 Marysville Blvd  Sacramento, CA 95815-1411","['1a', '1b', '6', '7', '27', '30a', '30b', '31', '33', '34', '35', '36', '38', '43']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9C5A801F-40D3-4A86-ADA5-FB63FFB075B9,3296-qui
1952,CHOPSTICKS EXPRESS,"6381 Riverside Blvd  Sacramento, CA 95831-1101","['1c', '7', '27', '33', '36', '40', '44c']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6D69E96C-3465-4DA4-9147-BD6631FC5B1F,6381-cho
1953,FOLSOM GAS MART,"8461 Folsom Blvd  Sacramento, CA 95826-3515","['7', '14a', '33', '41', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=911EC7CC-4B63-409B-B6A1-DAD32355DBFF,8461-fol
1954,TEN TEN ROOM,"1010 10th St  Sacramento, CA 95814-3502",[],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=5FD599EE-18E5-4075-BA4E-9F13A10BA5FD,1010-ten
1955,WESTCOAST SOURDOUGH,"7600 Elk Grove Blvd Ste 120  Elk Grove, CA 95757-6495",['1b'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9741CC0D-9464-4EC2-A4E0-E5EDA39EA8B2,7600-wes
1956,MAX MUSCLE SPORT NUTRITION,"1361 Fulton Ave # 102  Sacramento, CA 95825-3603",['6'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A6C7F73A-8788-4877-BF1B-B76739FAF71E,1361-max
1957,STARBUCKS COFFEE #8827,"2300 Longport Ct # 100  Elk Grove, CA 95758-7159","['27', '34', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F272729D-E878-40F7-9D69-4631782CAAF5,2300-sta
1958,NORTH RIDGE COUNTRY CLUB,"7600 Madison Ave  Fair Oaks, CA 95628-3400",[],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=13582F5B-E9C5-48AE-9B6C-40AC13A54427,7600-nor
1959,CAFE MADRE,"6241 Fair Oaks Blvd Ste H  Carmichael, CA 95608-4880","['29', '41']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1CCADDDE-FF71-4C28-89E5-683E636C072B,6241-caf
1960,BODHI BOWL VEGETARIAN RESTAURANT,"6511 Savings Pl Ste 100  Sacramento, CA 95828-1275","['26', '27', '30a', '33', '35', '38', '42', '44b', '44c', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DA9B8589-28C2-42CD-A65F-D74262A6C788,6511-bod
1961,QTEA BOBA,"6385 Riverside Blvd  Sacramento, CA 95831-1101","['4', '44b', '44c', '44e', '47c']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=72CDABAD-E3A0-41FA-B1CF-D04F97450893,6385-qte
1962,COURTYARD BY MARRIOTT,"2101 River Plaza Dr  Sacramento, CA 95833-3877","['1b', '1c', '45']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C18A0F72-B67F-4F55-B34C-5848E1D24761,2101-cou
1963,TAEZAS BOTTOM LINE BBQ,"8101 Elder Creek Rd Ste O  Sacramento, CA 95824-2332","['1a', '1b', '6', '7', '9', '14a', '27', '33', '36', '42', '44d', '44e']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AF8E11C7-F48D-4AC2-9B22-1E2C1F1B0259,8101-tae
1964,TUG BOAT FISH & CHIPS # 4,"10861 Folsom Blvd  Rancho Cordova, CA 95670-5023",['21'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A7739D16-DA61-4C92-BCD2-20521711DCAD,1086-tug
1965,ARCO AM/PM #5337,"6337 Fair Oaks Blvd  Carmichael, CA 95608-4809","['1b', '6', '14a', '27', '33', '35', '38']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=262D8143-A01B-4B33-BE40-D5234E4AC86E,6337-arc
1966,MIKUNI JAPANESE RESTAURANT AND,"4323 Hazel Ave  Fair Oaks, CA 95628-6669",['7'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=219A682D-78CE-4A65-810A-482C3991FCA3,4323-mik
1967,7-ELEVEN 2365-35347,"11079 Folsom Blvd  Rancho Cordova, CA 95670-6101","['1b', '7', '35', '42', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0B1C15AB-6A30-4C60-BBC8-6EEFC49D9024,1107-7-e
1968,MAX MUSCLE SPORT NUTRITION,"1361 Fulton Ave # 102  Sacramento, CA 95825-3603",['6'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A6C7F73A-8788-4877-BF1B-B76739FAF71E,1361-max
1969,ARCO AM/PM #82821,"2225 16th St  Sacramento, CA 95818-1510","['33', '44c']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=391FB643-D3DF-47B6-945A-6E976E8611A0,2225-arc
1970,FOLSOM VETERAN'S HALL,"1300 Forrest St  Folsom, CA 95630",['36'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A00648B7-58D3-47BA-A3DF-B4F088E9B124,1300-fol
1971,PEET'S COFFEE & TEA,"1050 20th St Ste 190  Sacramento, CA 95811-3126","['7', '44c']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9394B163-2610-43F8-A0C6-829494310D4A,1050-pee
1972,THE GLASS SLIPPER ORGANIZATION INC,"7725 Mariposa Ave  Citrus Heights, CA 95610-2338","['1b', '14b', '34']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3C91E9FA-58B7-463C-B320-595DC4B06925,7725-the
1973,TOGO'S EATERY,"2334 Arden Way  Sacramento, CA 95825-4017","['6', '14a', '23', '33', '36', '38', '40', '43', '44d', '44e', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AC78989F-D065-46C0-B257-C17488B52EB3,2334-tog
1974,MIKUNI JAPANESE RESTAURANT & SUSHI,"1530 J St Ste 150  Sacramento, CA 95814-2056","['4', '27']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A3F2E158-16C8-482A-B3C0-54EBF1432090,1530-mik
1975,CAFE EXPRESS,"2006 Aerojet Rd  Rancho Cordova, CA 95742-6418",['7'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=073B0926-A1F4-45B7-9189-3D009698A948,2006-caf
1976,DOS COYOTES BORDER CAFE,"5450 Sunrise Blvd  Citrus Heights, CA 95610-7805",['11'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4FE0917F-7822-4B6A-B29F-1400138D0858,5450-dos
1977,PANDA WOK,"4540 Florin Rd Ste A  Sacramento, CA 95823-2536","['4', '7', '14a', '26', '29', '30a', '30b', '33', '36', '44c', '47a']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=58CF8EAB-6AB9-4E2B-95E1-2B07A97651CD,4540-pan
1978,DOMINO'S # 8593,"4540 Florin Rd Ste B  Sacramento, CA 95823-2536","['1a', '1c', '33', '43', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=38B6F1D4-C884-4B30-8A9A-9F7F20C7158F,4540-dom
1979,TACO BELL #4879,"8823 Greenback Ln  Orangevale, CA 95662-4000","['27', '42', '43', '44c']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1353F1E9-BC92-404A-A3D8-D05C27001638,8823-tac
1980,BANZAI SUSHI,"6409 Riverside Blvd  Sacramento, CA 95831-1103","['1c', '7', '14b', '27', '33', '36', '47c', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9A151286-966F-4F83-A234-908131165934,6409-ban
1981,PANDA EXPRESS #2828,"8166 Delta Shores Cir S  Sacramento, CA 95832-9110",[],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E57775D0-1D3E-48FA-B5F2-D77C994D1612,8166-pan
1982,KINJO HAND ROLL BAR,"2026 16th St  Sacramento, CA 95818-1507","['1a', '1b', '4', '7', '14a', '27', '40']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0F70F071-3212-4A62-9113-601B2D480EDB,2026-kin
1983,TUG BOAT FISH & CHIPS # 4,"10861 Folsom Blvd  Rancho Cordova, CA 95670-5023",['21'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A7739D16-DA61-4C92-BCD2-20521711DCAD,1086-tug
1984,TERIYAKI STATION,"141 Iron Point Rd  Folsom, CA 95630-9000","['7', '26', '36', '44c']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C81025CC-EE95-44CE-B68D-C76CF5596431,141-ter
1985,KIKI'S CHICKEN PLACE,"1901 J St Ste D  Sacramento, CA 95811-3019","['4', '40']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=4F3375D8-45ED-4E9F-A857-233A858D2C96,1901-kik
1986,TACO BELL,"7730 Sunrise Blvd  Citrus Heights, CA 95610-2310",['33'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9EEE1F28-488B-4702-9CA1-A53B8A93C07E,7730-tac
1987,AIMEE BOBA CAFE,"7238 Franklin Blvd  Sacramento, CA 95823-2413","['4', '7', '29', '33', '35', '38', '44c']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=537DF8C9-9572-43FC-AA3C-5D07B12E0438,7238-aim
1988,SIERRA HEALTH FOUNDATION,"1321 Garden Hwy  Sacramento, CA 95833-9754",['1b'],"January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=55A2E451-D664-4075-9C2D-A0E827E4A496,1321-sie
1989,BODHI BOWL VEGETARIAN RESTAURANT,"6511 Savings Pl Ste 100  Sacramento, CA 95828-1275","['26', '27', '30a', '33', '35', '38', '42', '44b', '44c', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=DA9B8589-28C2-42CD-A65F-D74262A6C788,6511-bod
1990,PIEOLOGY PIZZERIA,"7600 Elk Grove Blvd Ste 110  Elk Grove, CA 95757-6495","['1b', '6', '27', '33', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=5AC000C3-A3F3-4149-B121-BD81C11E89E8,7600-pie
1991,KFC/A & W #282,"3820 Florin Rd  Sacramento, CA 95823-1802","['14a', '21', '23', '30a', '33', '35', '36', '38', '40', '41', '44e', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A043CC30-30CE-4CE7-B820-07D273597BD8,3820-kfc
1992,ROUND TABLE PIZZA,"1067 C St Ste 144  Galt, CA 95632-1760","['14b', '33', '42', '43', '45']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B7EF18AC-8A46-4E11-A840-22EBC4E8531D,1067-rou
1993,PANDA WOK,"4540 Florin Rd Ste A  Sacramento, CA 95823-2536","['4', '7', '14a', '26', '29', '30a', '30b', '33', '36', '44c', '47a']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=58CF8EAB-6AB9-4E2B-95E1-2B07A97651CD,4540-pan
1994,KELY'S CREPES AND BURGERS,"8000 Auburn Blvd  Citrus Heights, CA 95610-1406","['1b', '6', '7', '14a', '30b', '33', '35', '36', '38', '40', '42', '44a', '44d', '49']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C01CB2DB-DEB1-49E6-AB3B-BDEF9C898C7A,8000-kel
1995,OCEAN FISH & CHIPS #5,"8944 Elk Grove Blvd  Elk Grove, CA 95624-1947","['33', '38', '44e']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B527509B-9601-492E-8A8D-B7694D93BB08,8944-oce
1996,CONNIE'S DRIVE IN,"4010 Marysville Blvd  Sacramento, CA 95838-3714","['1a', '9', '27', '35', '38', '42', '44a', '44d', '45', '47c']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D0338FFD-79DF-459A-A9B4-2ECED8507455,4010-con
1997,BURGER KING #1782,"7218 Stockton Blvd  Sacramento, CA 95823-2704","['33', '35', '38', '41', '42', '44e']","January 9, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D2476016-5C81-4C0A-BCC8-5DA366AC8F76,7218-bur
1998,CARNICERIA DEL VALLE,"7137 Walerga Rd 1 & 2  Sacramento, CA 95842","['6', '21', '27', '33', '34', '36', '38', '40', '42', '45']","January 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=413E2A31-5CCC-4036-92EE-8784134BC16E,7137-car
1999,SEOUL STREET,"1521 L St  Sacramento, CA 95814-4004","['4', '7', '26', '36']","January 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B507F8D3-F5E1-4CD3-B1F8-2A6D29A545B0,1521-seo
2000,SAFEWAY #2242,"1025 Alhambra Blvd  Sacramento, CA 95816-5212","['14a', '40', '41']","January 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AD4466CF-4684-4BF0-9117-43F241F17990,1025-saf
2001,CORTI BROTHERS #1,"5810 Folsom Blvd  Sacramento, CA 95819-4610","['4', '7', '9', '14a', '33', '35', '36']","January 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6879069D-3C38-4F2E-AFC4-0E9AC0552A55,5810-cor
2002,CAPITAL CHRISTIAN CTR SCHOOL,"9470 Micron Ave  Sacramento, CA 95827-2612",['21'],"January 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=590C1618-6863-40CE-98B7-85B887B596B2,9470-cap
2003,SEOUL STREET,"1521 L St  Sacramento, CA 95814-4004","['4', '7', '26', '36']","January 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B507F8D3-F5E1-4CD3-B1F8-2A6D29A545B0,1521-seo
2004,RESCATE COFFEE,"2475 Elk Grove Blvd Ste 160  Elk Grove, CA 95758-7154","['6', '7', '41', '43', '49']","January 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A636AF05-7394-41F7-BF1C-A53E8969F304,2475-res
2005,TASTE OF TUSCANY,"7753 Roseville Rd Ste A  Sacramento, CA 95842-3908","['1c', '14a', '30a', '33', '36']","January 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A116E8CC-AF9A-44E8-B874-F91D206A1C06,7753-tas
2006,CAPITAL CHRISTIAN CTR SCHOOL,"9470 Micron Ave  Sacramento, CA 95827-2612",['21'],"January 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=590C1618-6863-40CE-98B7-85B887B596B2,9470-cap
2007,DEL TACO INC #967,"7519 Laguna Blvd  Elk Grove, CA 95758-5081","['7', '33', '35', '36', '38', '40', '42', '45']","January 8, 2024",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=5E95A881-BB01-4E5E-9351-A008EE9477CF,7519-del
