,key,alias,name,rating,price,review_count,categories,lat,lon,display_address,addy_one,addy_two,addy_three,city,zip_code,phone
1432,8430-chi,chick-fil-a-elk-grove,Chick-fil-A,3.9,$$,576,"['Fast Food', 'Chicken Shop', 'Salad']",38.42341585969235,-121.39308954391234,"['8430 Bond Rd', 'Elk Grove, CA 95624']",8430 Bond Rd,,,Elk Grove,95624,19167140744.0
1433,1004-bac,bacchus-house-wine-bar-and-bistro-folsom,Bacchus House Wine Bar & Bistro,4.5,$$,576,"['New American', 'Wine Bars']",38.6705577,-121.154999,"['1004 E Bidwell St', 'Ste 100', 'Folsom, CA 95630']",1004 E Bidwell St,,,Folsom,95630,19169847500.0
1434,7271-hap,happy-lamb-hot-pot-sacramento,Happy Lamb Hot Pot,3.7,$$,575,"['Hot Pot', 'Chinese']",38.49348,-121.45731,"['7271 Franklin Blvd', 'Sacramento, CA 95823']",7271 Franklin Blvd,,,Sacramento,95823,19162284599.0
1435,8698-moo,moo-moo-elk-grove,Moo Moo,3.9,$,571,"['Coffee & Tea', 'Bubble Tea', 'Noodles']",38.40849,-121.38115,"['8698 Elk Grove Blvd', 'Ste 2B', 'Elk Grove, CA 95624']",8698 Elk Grove Blvd,,,Elk Grove,95624,19167148388.0
1436,239-tem,temple-coffee-roasters-davis,Temple Coffee Roasters,4.2,$$,570,"['Coffee & Tea', 'Coffee Roasteries']",38.54471,-121.73953,"['239 G St', 'Davis, CA 95616']",239 G St,,,Davis,95616,15303410574.0
1437,1518-ant,anthonys-italian-cuisine-sacramento-2,Anthony's Italian Cuisine,4.1,$$,570,"['Italian', 'Pizza']",38.611899,-121.495741,"['1518 W El Camino Ave', 'Sacramento, CA 95833']",1518 W El Camino Ave,,,Sacramento,95833,19165646718.0
1438,9000-she,sheldon-inn-restaurant-and-bar-elk-grove,Sheldon Inn Restaurant & Bar,4.2,$$$,568,"['American', 'French', 'Italian']",38.43101,-121.30158,"['9000 Grant Line Rd', 'Elk Grove, CA 95624']",9000 Grant Line Rd,,,Elk Grove,95624,19166868330.0
1439,212-bla,blaze-pizza-davis,Blaze Pizza,4.0,$,567,"['Pizza', 'Salad', 'Fast Food']",38.543909154289125,-121.7398262705522,"['212 F St', 'Davis, CA 95616']",212 F St,,,Davis,95616,15302008878.0
1440,2721-cha,chaat-kafe-sacramento-2,Chaat Kafe,4.3,$$,566,['Indian'],38.657387,-121.52279,"['2721 Del Paso Rd', 'Ste 100', 'Sacramento, CA 95835']",2721 Del Paso Rd,,,Sacramento,95835,19164199200.0
1441,234-kat,kathmandu-kitchen-davis,Kathmandu Kitchen,3.7,$$,565,"['Indian', 'Himalayan/Nepalese']",38.5445976257324,-121.738822937012,"['234 G St', 'Davis, CA 95616']",234 G St,,,Davis,95616,15307563507.0
1442,6140-rey,rey-azteca-restaurant-bar-carmichael-2,Rey Azteca Restaurant Bar,4.0,$$,565,"['Mexican', 'Bars', 'Diners']",38.61311,-121.32838,"['6140 Fair Oaks Blvd', 'Carmichael, CA 95608']",6140 Fair Oaks Blvd,,,Carmichael,95608,19164814995.0
1443,8112-vin,vinhouse-tea-and-coffee-sheldon-elk-grove,Vinhouse Tea & Coffee - Sheldon,4.2,$$,564,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']",38.4364602619986,-121.407922098208,"['8112 Sheldon Rd', 'Ste 200', 'Elk Grove, CA 95758']",8112 Sheldon Rd,,,Elk Grove,95758,19162228086.0
1444,824-sco,scotts-seafood-roundhouse-folsom-3,Scott's Seafood Roundhouse,4.0,$$$,564,"['Seafood', 'American', 'Breakfast & Brunch']",38.677139,-121.1781,"['824 Sutter St', 'Folsom, CA 95630']",824 Sutter St,,,Folsom,95630,19169896711.0
1445,2745-huc,huckleberry-s-breakfast-and-lunch-elk-grove-2,Huckleberry’s Breakfast and Lunch,4.0,$$,563,"['Breakfast & Brunch', 'Burgers', 'Sandwiches']",38.408413,-121.475205,"['2745 Elk Grove Blvd', 'Elk Grove, CA 95758']",2745 Elk Grove Blvd,,,Elk Grove,95758,19168979261.0
1446,5105-taq,taqueria-vallarta-elk-grove,Taqueria Vallarta,3.7,$$,562,['Mexican'],38.42419892367553,-121.44524973330756,"['5105 Laguna Blvd', 'Elk Grove, CA 95758']",5105 Laguna Blvd,,,Elk Grove,95758,19166839090.0
1447,5555-coo,cool-tea-bar-sacramento,Cool Tea Bar,3.9,$$,562,"['Bubble Tea', 'Tea Rooms']",38.501437996291,-121.43498940485,"['5555 Sky Pkwy', 'Ste 207', 'Sacramento, CA 95823']",5555 Sky Pkwy,,,Sacramento,95823,19164699165.0
1448,916-pho,pho-hang-roseville,Pho Hang,3.9,$$,559,"['Vietnamese', 'Noodles', 'Seafood']",38.78417169532404,-121.28679290543288,"['916 Pleasant Grove Blvd', 'Ste 150', 'Roseville, CA 95678']",916 Pleasant Grove Blvd,,,Roseville,95678,19167712565.0
1449,1230-siz,sizzle-mongolian-bbq-rocklin,Sizzle Mongolian BBQ,4.0,$$,559,"['Mongolian', 'Barbeque']",38.81113147471964,-121.28455501930152,"['1230 Sunset Blvd', 'Ste 100', 'Rocklin, CA 95765']",1230 Sunset Blvd,,,Rocklin,95765,19162591407.0
1450,6409-ban,banzai-sushi-sacramento,Banzai Sushi,4.1,$$,558,"['Sushi Bars', 'Japanese']",38.50995905621578,-121.54103052078416,"['6409 Riverside Blvd', 'Sacramento, CA 95831']",6409 Riverside Blvd,,,Sacramento,95831,19164214055.0
1451,2739-zóc,zócalo-folsom-folsom-3,Zócalo - Folsom,4.1,$$,558,"['Breakfast & Brunch', 'Mexican', 'Cocktail Bars']",38.655299,-121.125123,"['2739 E Bidwell St', 'Folsom, CA 95630']",2739 E Bidwell St,,,Folsom,95630,19166180303.0
1452,2023-the,the-mimosa-house-el-dorado-hills-2,The Mimosa House,3.4,$$,556,"['American', 'Breakfast & Brunch']",38.652165,-121.063006,"['2023 Vine St', 'Ste 100', 'El Dorado Hills, CA 95762']",2023 Vine St,,,El Dorado Hills,95762,19169340965.0
1453,6900-esq,esquire-grill-sacramento-2,Esquire Grill,2.9,$$,556,['American'],38.6850662231445,-121.59065246582,"['6900 Airport Blvd', 'Terminal B', 'Sacramento, CA 95837']",6900 Airport Blvd,Terminal B,Terminal B,Sacramento,95837,19165276169.0
1454,9160-ros,rose-tea-lounge-elk-grove-elk-grove,Rose Tea Lounge - Elk Grove,4.1,$$,556,"['Bubble Tea', 'Coffee & Tea']",38.424965,-121.392431,"['9160 E Stockton Blvd', 'Ste 120', 'Elk Grove, CA 95624']",9160 E Stockton Blvd,,,Elk Grove,95624,19166673748.0
1455,4730-elb,el-burrito-taqueria-sacramento-4,El Burrito Taqueria,3.2,$$,555,['Mexican'],38.65892992660138,-121.51140715956156,"['4730 Natomas Blvd', 'Ste 170', 'Sacramento, CA 95835']",4730 Natomas Blvd,,,Sacramento,95835,19164194333.0
1456,9174-yos,yoshi-japanese-restaurant-elk-grove,Yoshi Japanese Restaurant,4.4,$$,554,"['Japanese', 'Sushi Bars']",38.424813,-121.448785,"['9174 Franklin Blvd', 'Elk Grove, CA 95758']",9174 Franklin Blvd,,,Elk Grove,95758,19163916822.0
1457,132-zen,zen-toro-japanese-bistro-and-sushi-bar-davis,Zen Toro Japanese Bistro & Sushi Bar,3.8,$$,550,"['Sushi Bars', 'Japanese']",38.54283,-121.74059,"['132 E St', 'Ste 100', 'Davis, CA 95616']",132 E St,,,Davis,95616,15307530154.0
1458,815-sii,siinos-pizza-pasta-and-grill-lincoln,Siino's Pizza Pasta & Grill,3.9,$$,550,"['Pizza', 'Italian', 'American']",38.8507126,-121.2872795,"['815 Twelve Bridges Dr', 'Lincoln, CA 95648']",815 Twelve Bridges Dr,,,Lincoln,95648,19165430069.0
1459,2030-blu,blue-house-korean-bbq-roseville-2,Blue House Korean BBQ,3.8,$$$,550,"['Korean', 'Barbeque']",38.742918606875605,-121.25133018597693,"['2030 Douglas Blvd', 'Ste 22', 'Roseville, CA 95661']",2030 Douglas Blvd,,,Roseville,95661,19164726598.0
1460,223-taq,taqueria-el-burrito-davis,Taqueria El Burrito,3.5,$$,549,['Mexican'],38.544111937487,-121.740650143221,"['223 F St', 'Davis, CA 95616']",223 F St,,,Davis,95616,15307561606.0
1461,960-sha,sharis-cafe-and-pies-sacramento-2,Shari's Cafe and Pies,2.8,$$,549,"['Diners', 'American', 'Breakfast & Brunch']",38.495291,-121.522424,"['960 Florin Rd', 'Sacramento, CA 95831']",960 Florin Rd,,,Sacramento,95831,19164220366.0
1462,1000-rel,relish-burger-bar-el-dorado-hills-2,Relish Burger Bar,3.4,$$,548,"['Burgers', 'Bars']",38.6465682983398,-121.0673828125,"['1000 White Rock Rd', 'El Dorado Hills, CA 95762']",1000 White Rock Rd,,,El Dorado Hills,95762,19169333111.0
1463,6901-bam,bambu-sacramento-5,BAMBU,3.9,$,548,"['Bubble Tea', 'Juice Bars & Smoothies', 'Vietnamese']",38.501681,-121.430678,"['6901 Stockton Blvd', 'Sacramento, CA 95823']",6901 Stockton Blvd,,,Sacramento,95823,19164220268.0
1464,1211-min,ming-dynasty-sacramento-4,Ming Dynasty,3.7,$$,548,"['Cantonese', 'Dim Sum', 'Seafood']",38.56319043370991,-121.49724934946843,"['1211 Broadway', 'Sacramento, CA 95818']",1211 Broadway,,,Sacramento,95818,19164912233.0
1465,731-the,the-old-spaghetti-factory-roseville,The Old Spaghetti Factory,3.3,$$,546,"['Italian', 'Caterers']",38.7335545,-121.2715332,"['731 Sunrise Ave', 'Roseville, CA 95661']",731 Sunrise Ave,,,Roseville,95661,19167733950.0
1466,6700-bla,black-bear-diner-roseville-roseville,Black Bear Diner - Roseville,3.3,$$,546,"['American', 'Diners', 'Breakfast & Brunch']",38.78330581238821,-121.26623766230324,"['6700 Stanford Ranch Rd', 'Roseville, CA 95678']",6700 Stanford Ranch Rd,,,Roseville,95678,19167888101.0
1467,1411-dos,dos-coyotes-border-cafe-davis-2,Dos Coyotes Border Cafe,3.6,$,543,"['Tex-Mex', 'Tacos']",38.562433,-121.765711,"['1411 W Covell Blvd', 'Davis, CA 95616']",1411 W Covell Blvd,,,Davis,95616,15307530922.0
1468,7925-bla,black-angus-steakhouse-citrus-heights,Black Angus Steakhouse,3.4,$$$,542,"['Steakhouses', 'American', 'Seafood']",38.67883,-121.26986,"['7925 Greenback Ln', 'Citrus Heights, CA 95610']",7925 Greenback Ln,,,Citrus Heights,95610,14244430741.0
1469,6160-cel,celestinos-ny-pizza-and-pasta-rocklin,Celestino's NY Pizza & Pasta,3.9,$$,540,"['Pizza', 'Pasta Shops']",38.794961981757,-121.2684639571,"['6160 Stanford Ranch Rd', 'Ste 900', 'Rocklin, CA 95765']",6160 Stanford Ranch Rd,,,Rocklin,95765,19167718600.0
1470,9105-app,applebees-grill-bar-elk-grove,Applebee's Grill + Bar,2.1,$$,540,"['American', 'Sports Bars', 'Burgers']",38.426869,-121.3959497,"['9105 E Stockton Blvd', 'Elk Grove, CA 95624']",9105 E Stockton Blvd,,,Elk Grove,95624,19166850321.0
1471,2756-jac,jacks-urban-eats-folsom-2,Jack's Urban Eats,3.3,$$,539,"['Sandwiches', 'American', 'Salad']",38.6558964492765,-121.122479839098,"['2756 E Bidwell St', 'Broadstone Marketplace', 'Folsom, CA 95630']",2756 E Bidwell St,Broadstone Marketplace,Broadstone Marketplace,Folsom,95630,19169845553.0
1472,11755-fab,fabians-italian-bistro-and-bar-fair-oaks,Fabian's Italian Bistro & Bar,4.1,$$,536,"['Italian', 'Wine Bars', 'Cocktail Bars']",38.6654,-121.26309,"['11755 Fair Oaks Blvd', 'Fair Oaks, CA 95628']",11755 Fair Oaks Blvd,,,Fair Oaks,95628,19165369891.0
1473,424-the,the-river-thai-cuisine-folsom,The River Thai Cuisine,4.5,$$,535,"['Thai', 'Salad', 'Seafood']",38.6739328,-121.1665905,"['424 E Bidwell St', 'Folsom, CA 95630']",424 E Bidwell St,,,Folsom,95630,19163308971.0
1474,731-gol,golden-koi-buffet-roseville,Golden Koi Buffet,2.7,$$,535,"['Buffets', 'Chinese', 'Seafood']",38.79041,-121.27899,"['731 Pleasant Glove Blvd', 'Ste 100', 'Roseville, CA 95678']",731 Pleasant Glove Blvd,,,Roseville,95678,19167898888.0
1475,610-mis,mishkas-cafe-davis,Mishka's Cafe,3.9,$$,534,['Coffee & Tea'],38.54315,-121.74053,"['610 2nd St', 'Davis, CA 95616']",610 2nd St,,,Davis,95616,15307590811.0
1476,9634-smo,smokey-oaks-tavern-fair-oaks,Smokey Oaks Tavern,4.1,$$,530,"['Bars', 'American', 'Sandwiches']",38.6390445,-121.2783642,"['9634 Fair Oaks Blvd', 'Fair Oaks, CA 95628']",9634 Fair Oaks Blvd,,,Fair Oaks,95628,19165369330.0
1477,129-dav,davis-noodle-city-davis,Davis Noodle City,3.3,$,529,"['Taiwanese', 'Chinese', 'Noodles']",38.54267,-121.74127,"['129 E St D1', 'Davis, CA 95616']",129 E St D1,,,Davis,95616,15307572618.0
1478,6506-pri,prime-wok-express-rocklin,Prime Wok Express,4.3,$$,526,"['Chinese', 'Fast Food', 'Noodles']",38.803189,-121.2952,"['6506 Lonetree Rd', 'Ste 100', 'Rocklin, CA 95765']",6506 Lonetree Rd,,,Rocklin,95765,19167881688.0
1479,835-zak,zakuro-lincoln,Zakuro,4.0,$$,526,"['Sushi Bars', 'Japanese']",38.849882416156944,-121.28613832133448,"['835 Twelve Bridges Dr', 'Lincoln, CA 95648']",835 Twelve Bridges Dr,,,Lincoln,95648,19165434455.0
1480,409-bri,brissa-and-co-folsom,Brissa & Co,3.4,$$,525,"['Mexican', 'Bakeries', 'Coffee & Tea']",38.677035,-121.170708,"['409 Natoma St', 'Folsom, CA 95630']",409 Natoma St,,,Folsom,95630,19165972972.0
1481,8325-tco,t-coffee-tea-elk-grove-sacramento-2,T% Coffee + Tea - Elk Grove,4.3,$$,523,"['Bubble Tea', 'Coffee & Tea', 'Juice Bars & Smoothies']",38.455477,-121.370404,"['8325 Elk Grove Florin Rd', 'Ste 200', 'Sacramento, CA 95829']",8325 Elk Grove Florin Rd,,,Sacramento,95829,19168952984.0
1482,201-bre,brewsters-bar-and-grill-galt-9,Brewsters Bar & Grill,3.9,$$,522,"['New American', 'Breakfast & Brunch', 'Venues & Event Spaces']",38.253684,-121.305503,"['201 4th St', 'Galt, CA 95632']",201 4th St,,,Galt,95632,12092517355.0
1483,7221-out,outback-steakhouse-elk-grove,Outback Steakhouse,2.7,$$,522,['Steakhouses'],38.42404923465108,-121.4194892,"['7221 Laguna Blvd', 'Elk Grove, CA 95758']",7221 Laguna Blvd,,,Elk Grove,95758,19167140141.0
1484,1010-36h,36-handles-public-house-el-dorado-hills-4,36 Handles Public House,3.6,$$,522,"['New American', 'Gastropubs', 'Venues & Event Spaces']",38.646791,-121.066884,"['1010 White Rock Rd', 'Ste 100', 'El Dorado Hills, CA 95762']",1010 White Rock Rd,,,El Dorado Hills,95762,19169413606.0
1485,181-out,outback-steakhouse-roseville-2,Outback Steakhouse,2.8,$$,523,"['Steakhouses', 'Desserts']",38.74791567006192,-121.26471435478771,"['181 N Sunrise Ave', 'Roseville, CA 95661']",181 N Sunrise Ave,,,Roseville,95661,19167726060.0
1486,6905-sno,snowbee-tea-station-sacramento-5,Snowbee Tea Station,3.6,$,521,"['Bubble Tea', 'Shaved Ice', 'Taiwanese']",38.5016246438032,-121.431330218911,"['6905 Stockton Blvd', 'Ste 250', 'Sacramento, CA 95823']",6905 Stockton Blvd,,,Sacramento,95823,19164223888.0
1487,1104-mim,mimis-cafe-roseville-2,Mimi's Cafe,3.1,$$,521,"['Breakfast & Brunch', 'French']",38.76914443,-121.265239,"['1104 Galleria Blvd', 'Roseville, CA 95661']",1104 Galleria Blvd,,,Roseville,95661,19167802646.0
1488,10271-sab,sabores-mexican-cuisine-roseville,Sabores Mexican Cuisine,3.6,$$,520,"['Mexican', 'Salad', 'Seafood']",38.7886968,-121.2803331,"['10271 Fairway Dr', 'Ste 140', 'Roseville, CA 95678']",10271 Fairway Dr,,,Roseville,95678,19167862262.0
1489,3535-dan,danielles-crêperie-sacramento-4,Danielle's Crêperie,3.7,$$,519,"['French', 'Creperies', 'Breakfast & Brunch']",38.5745592,-121.3820035,"['3535 Fair Oaks Blvd', 'Ste B', 'Sacramento, CA 95864']",3535 Fair Oaks Blvd,,,Sacramento,95864,19169721911.0
1490,5743-rom,romas-pizzeria-sacramento-2,Romas Pizzeria,4.0,$$,517,"['Pizza', 'Sandwiches']",38.522115,-121.47092,"['5743 Franklin Blvd', 'Sacramento, CA 95824']",5743 Franklin Blvd,,,Sacramento,95824,19164211881.0
1491,3698-log,logans-roadhouse-sacramento-3,Logan's Roadhouse,2.6,$$,516,"['Steakhouses', 'American', 'Bars']",38.637897,-121.4947393,"['3698 N Freeway Blvd', 'Sacramento, CA 95834']",3698 N Freeway Blvd,,,Sacramento,95834,19164198100.0
1492,599-old,old-town-pizza-lincoln,Old Town Pizza,4.2,$$,516,"['Pizza', 'Desserts', 'Beer Bar']",38.8929993,-121.2925417,"['599 Lincoln Blvd', 'Lincoln, CA 95648']",599 Lincoln Blvd,,,Lincoln,95648,19166457677.0
1493,7700-gol,golden-corral-buffet-and-grill-sacramento-3,Golden Corral Buffet & Grill,2.7,$$,515,"['Buffets', 'American', 'Southern']",38.45477504671309,-121.41184053344872,"['7700 W Stockton Blvd', 'Sacramento, CA 95823']",7700 W Stockton Blvd,,,Sacramento,95823,19166894300.0
1494,3541-win,wingstop-sacramento-6,Wingstop,1.9,$$,515,['Chicken Wings'],38.641426,-121.500992,"['3541 N Freeway Blvd', 'Sacramento, CA 95834']",3541 N Freeway Blvd,,,Sacramento,95834,19162639465.0
1495,5500-sma,smashburger-citrus-heights-2,Smashburger,3.1,$,515,"['Burgers', 'Chicken Wings', 'American']",38.66756799907221,-121.27166351410143,"['5500 Sunrise Blvd', 'Ste 100', 'Citrus Heights, CA 95610']",5500 Sunrise Blvd,,,Citrus Heights,95610,19169661562.0
1496,12401-the,the-old-spaghetti-factory-rancho-cordova,The Old Spaghetti Factory,3.6,$$,514,"['Italian', 'Caterers']",38.63003775824142,-121.21532643610064,"['12401 Folsom Blvd', 'Rancho Cordova, CA 95742']",12401 Folsom Blvd,,,Rancho Cordova,95742,19169850822.0
1497,2600-ruc,ruchi-indian-cuisine-sacramento,Ruchi Indian Cuisine,3.7,$$,513,"['Indian', 'Halal']",38.6135292053223,-121.516761779785,"['2600 Gateway Oaks Dr', 'Sacramento, CA 95833']",2600 Gateway Oaks Dr,,,Sacramento,95833,19169272600.0
1498,805-hop,hop-sing-palace-folsom,Hop Sing Palace,4.0,$$,513,['Chinese'],38.6766319274902,-121.177764892578,"['805 Sutter St', 'Folsom, CA 95630']",805 Sutter St,,,Folsom,95630,19169857309.0
1499,428-moj,mojo-s-lounge-and-kitchen428-restaurant-woodland,Mojo’s Lounge & Kitchen428 Restaurant,4.3,$$,512,"['New American', 'Lounges', 'Gluten-Free']",38.6767368,-121.7732697,"['428 1st St', 'Woodland, CA 95695']",428 1st St,,,Woodland,95695,15306610428.0
1500,2475-res,rescate-coffee-elk-grove,Rescate Coffee,4.3,$,511,"['Coffee & Tea', 'Breakfast & Brunch', 'Bakeries']",38.409322,-121.478579,"['2475 Elk Grove Blvd', 'Ste 160', 'Elk Grove, CA 95758']",2475 Elk Grove Blvd,,,Elk Grove,95758,19168978459.0
1501,222-tea,tea-list-davis,Tea List,4.2,$$,511,"['Coffee & Tea', 'Tea Rooms', 'Sandwiches']",38.54378,-121.742101,"['222 D St', 'Ste 3', 'Davis, CA 95616']",222 D St,,,Davis,95616,15307502700.0
1502,5019-new,new-hong-kong-wok-sacramento,New Hong Kong Wok,3.5,$$,511,"['Seafood', 'Cantonese']",38.5280435,-121.4958773,"['5019 Freeport Blvd', 'Sacramento, CA 95822']",5019 Freeport Blvd,,,Sacramento,95822,19164542828.0
1503,9660-gog,gogi-korean-bbq-and-hot-pot-elk-grove,GoGi Korean BBQ & Hot Pot,3.9,$$$,511,"['Hot Pot', 'Korean', 'Buffets']",38.406621,-121.418873,"['9660 Bruceville Rd', 'Elk Grove, CA 95757']",9660 Bruceville Rd,,,Elk Grove,95757,19163788889.0
1504,12251-sam,samurai-sushi-rancho-cordova,Samurai Sushi,3.2,$$,511,"['Sushi Bars', 'Japanese', 'Venues & Event Spaces']",38.62903628186767,-121.21874834457482,"['12251 Folsom Blvd', 'Rancho Cordova, CA 95742']",12251 Folsom Blvd,,,Rancho Cordova,95742,19163531112.0
1505,6400-can,cantina-azteca-carmichael,Cantina Azteca,4.1,$$,511,"['Breakfast & Brunch', 'Mexican', 'Diners']",38.6170674602534,-121.328511424363,"['6400 Fair Oaks Blvd', 'Carmichael, CA 95608']",6400 Fair Oaks Blvd,,,Carmichael,95608,19169938411.0
1506,9600-pho,pho-lotus-vietnamese-restaurant-elk-grove,Pho Lotus Vietnamese Restaurant,2.8,$$,510,['Vietnamese'],38.408538,-121.420765063824,"['9600 Bruceville Rd', 'Ste 100', 'Elk Grove, CA 95757']",9600 Bruceville Rd,,,Elk Grove,95757,19166869474.0
1507,407-laz,lazi-cow-davis-davis,Lazi Cow - Davis,3.5,$,510,"['Desserts', 'Bubble Tea', 'Ramen']",38.5465,-121.74006,"['407 G St', 'Ste 4', 'Davis, CA 95616']",407 G St,,,Davis,95616,15307462088.0
1508,7086-hay,haya-sushi-citrus-heights,Haya Sushi,3.9,$$,508,['Sushi Bars'],38.6933404104817,-121.291506617968,"['7086 Auburn Blvd', 'Citrus Heights, CA 95621']",7086 Auburn Blvd,,,Citrus Heights,95621,19167251588.0
1509,6900-caf,cafeteria-15l-airport-sacramento,Cafeteria 15L - Airport,2.8,$$,507,"['American', 'Breakfast & Brunch']",38.69580954051,-121.5940926639,"['6900 Airport Blvd', 'Sacramento International Airport Terminal B', 'Sacramento, CA 95837']",6900 Airport Blvd,Sacramento International Airport Terminal B,Sacramento International Airport Terminal B,Sacramento,95837,
1510,7410-chi,chilis-elk-grove-3,Chili's,2.5,$$,506,"['American', 'Tex-Mex', 'Bars']",38.423135,-121.4167335,"['7410 Laguna Blvd', 'Elk Grove, CA 95758']",7410 Laguna Blvd,,,Elk Grove,95758,19164782478.0
1511,223-red,red-88-davis-davis,Red 88 - Davis,3.2,$$,506,"['Bars', 'Noodles']",38.54434,-121.739259,"['223 G St', 'Davis, CA 95616']",223 G St,,,Davis,95616,15307587338.0
1512,7485-sai,sai-varee-thai-cuisine-sacramento-4,Sai Varee Thai Cuisine,4.0,$$,506,"['Thai', 'Vegetarian']",38.485673,-121.5339859,"['7485 Rush River Dr', 'Ste 770', 'Sacramento, CA 95831']",7485 Rush River Dr,,,Sacramento,95831,19164227701.0
1513,4220-99r,99-ranch-market-sacramento,99 Ranch Market,3.8,$$,505,['International Grocery'],38.49599,-121.45727,"['4220 Florin Rd', 'Sacramento, CA 95823']",4220 Florin Rd,,,Sacramento,95823,19164298899.0
1514,5651-the,the-izakaya-sacramento,The Izakaya,3.5,$$,505,"['Sushi Bars', 'Ramen']",38.52265,-121.49733,"['5651 Freeport Blvd', 'Sacramento, CA 95822']",5651 Freeport Blvd,,,Sacramento,95822,19163911378.0
1515,4491-sus,sushi-cafe-sacramento,Sushi Cafe,3.6,$$,505,"['Sushi Bars', 'Japanese', 'Soup']",38.5346527204815,-121.493541364728,"['4491 Freeport Blvd', 'Sacramento, CA 95822']",4491 Freeport Blvd,,,Sacramento,95822,19164526888.0
1516,912-chi,chick-fil-a-roseville,Chick-fil-A,4.1,$$,505,"['Fast Food', 'Chicken Shop', 'Salad']",38.7850669,-121.2860627,"['912 Pleasant Grove Blvd', 'Roseville, CA 95678']",912 Pleasant Grove Blvd,,,Roseville,95678,19167735558.0
1517,2000-nug,nugget-markets-west-sacramento,Nugget Markets,4.3,$$,504,"['Grocery', 'Fruits & Veggies', 'Sandwiches']",38.5509095194882,-121.535944204296,"['2000 Town Center Plz', 'West Sacramento, CA 95691']",2000 Town Center Plz,,,West Sacramento,95691,19163758700.0
1518,917-lac,la-cosecha-sacramento-3,La Cosecha,3.7,$$,504,"['Mexican', 'Cocktail Bars', 'Venues & Event Spaces']",38.581229666010536,-121.4942535740729,"['917 9th St', 'Sacramento, CA 95814']",917 9th St,,,Sacramento,95814,19164766075.0
1519,7600-pho,pho-bac-hoa-viet-sacramento-3,Pho Bac Hoa Viet,3.7,$$,503,"['Vietnamese', 'Chinese', 'Noodles']",38.481142051403474,-121.51817851368727,"['7600 Greenhaven Dr', 'Ste 9', 'Sacramento, CA 95831']",7600 Greenhaven Dr,,,Sacramento,95831,19163930138.0
1520,6850-ped,pedrick-produce-dixon,Pedrick Produce,4.6,$$,502,"['Fruits & Veggies', 'Farmers Market']",38.489482,-121.804717,"['6850 Sievers Rd', 'Dixon, CA 95620']",6850 Sievers Rd,,,Dixon,95620,17076781814.0
1521,6049-gar,garcias-mexican-restaurant-carmichael,Garcia's Mexican Restaurant,3.3,$$,500,['Mexican'],38.6615934222937,-121.323623433709,"['6049 Madison Ave', 'Carmichael, CA 95608']",6049 Madison Ave,,,Carmichael,95608,19163443177.0
1522,25004-his,hisui-sushi-folsom,Hisui Sushi,4.2,$$,500,"['Japanese', 'Sushi Bars', 'Asian Fusion']",38.691125,-121.125398,"['25004 Blue Ravine Rd', 'Ste 107', 'Folsom, CA 95630']",25004 Blue Ravine Rd,,,Folsom,95630,19169857778.0
